customer_id,customer_name,city,city_tier,age_group,gender,acquisition_channel,membership_tier,registration_date,preferred_slot,phone_number
CUST02750,Amrita Patel,Pune,Tier 2,18-25,Male,Organic,None,2021-07-16,Evening 4-8 PM,9744133120
CUST02751,Varun Jain,Mumbai,Tier 1,26-35,Male,Referral,None,2023-03-12,Morning 6-10 AM,9360997634
CUST02752,Gaurav Tiwari,Delhi,Tier 1,60+,Male,Paid Ads,None,2023-12-17,Afternoon 10-2 PM,9551469867
CUST02753,Arjun Banerjee,Jaipur,Tier 2,36-45,Female,Paid Ads,None,2021-11-25,Late Night 8-11 PM,9136802334
CUST02754,Kavya Saxena,Mumbai,Tier 1,26-35,Female,Referral,None,2021-08-18,Late Night 8-11 PM,9411796516
CUST02755,Girish Pillai,Delhi,Tier 1,26-35,Male,Organic,None,2022-04-03,Afternoon 10-2 PM,9130900475
CUST02756,Neel Mehta,Jaipur,Tier 2,36-45,Female,Offline,Silver,2023-01-31,Afternoon 10-2 PM,9405002393
CUST02757,Mohan Tiwari,Hyderabad,Tier 1,26-35,Male,Paid Ads,None,2021-03-14,Morning 6-10 AM,9653086731
CUST02758,Soham Sen,Pune,Tier 2,18-25,Female,Referral,None,2021-06-22,Evening 4-8 PM,9148784188
CUST02759,Dhruv Nayak,Bengaluru,Tier 1,26-35,Male,Offline,Platinum,2021-07-03,Morning 6-10 AM,9804182553
CUST02760,Amrita Rao,Delhi,Tier 1,18-25,Male,Paid Ads,Platinum,2022-12-10,Evening 4-8 PM,9329703521
CUST02761,Swati Saxena,Bengaluru,Tier 1,26-35,Female,Organic,Platinum,2023-02-15,Morning 6-10 AM,9216249057
CUST02762,Kiran Shetty,Delhi,Tier 1,26-35,Male,Paid Ads,None,2021-01-26,Evening 4-8 PM,9813808912
CUST02763,Sanika Hegde,Mumbai,Tier 1,26-35,Male,Referral,None,2022-08-29,Late Night 8-11 PM,
CUST02764,Tanmay Patel,Lucknow,Tier 2,36-45,Female,Paid Ads,None,2023-10-13,Morning 6-10 AM,9658805730
CUST02765,Ishita Ghosh,Delhi,Tier 1,26-35,Male,Organic,Gold,2022-08-01,Evening 4-8 PM,9820749723
CUST02766,Anika Kohli,Mumbai,Tier 1,18-25,Male,Organic,None,2022-04-08,Morning 6-10 AM,9866511556
CUST02767,Sneha Khurana,Bengaluru,Tier 1,36-45,Female,Paid Ads,Silver,2023-03-05,Morning 6-10 AM,9844303913
CUST02768,Diya Jain,Mumbai,Tier 1,36-45,Male,Organic,None,2022-11-02,Morning 6-10 AM,
CUST02769,Nisha Patel,Mumbai,Tier 1,18-25,Female,Organic,None,2023-08-17,Afternoon 10-2 PM,9209612429
CUST02770,Deepa Suri,Mumbai,Tier 1,26-35,Female,Organic,None,2023-11-24,Morning 6-10 AM,9644216356
CUST02771,Aditi Mukherjee,Ahmedabad,Tier 2,18-25,Male,Organic,None,2021-08-24,Afternoon 10-2 PM,9236461556
CUST02772,Vivek Das,Delhi,Tier 1,36-45,Male,Referral,None,2023-02-21,Afternoon 10-2 PM,9450453257
CUST02773,Sarika Bhatia,Mumbai,Tier 1,26-35,Female,Influencer,Gold,2022-09-13,Evening 4-8 PM,
CUST02774,Pankaj Anand,Mumbai,Tier 1,36-45,Male,Paid Ads,Gold,2021-05-25,Afternoon 10-2 PM,9596094067
CUST02775,Sandeep Patel,Mumbai,Tier 1,26-35,Male,Influencer,Silver,2023-12-28,Morning 6-10 AM,9829113607
CUST02776,Amrita Naidu,Bengaluru,Tier 1,18-25,Male,Organic,Silver,2023-04-18,Evening 4-8 PM,9383139583
CUST02777,Deepak Gowda,Delhi,Tier 1,26-35,Female,Organic,None,2021-09-14,Morning 6-10 AM,9506266415
CUST02778,Mihir Arora,Jaipur,Tier 2,18-25,Male,Paid Ads,Gold,2022-03-09,Afternoon 10-2 PM,9336700428
CUST02779,Prachi Singh,Bengaluru,Tier 1,26-35,Male,Organic,Gold,2021-08-01,Late Night 8-11 PM,9467011417
CUST02780,Payal Saxena,Jaipur,Tier 2,26-35,Male,Organic,Platinum,2021-01-05,Evening 4-8 PM,9639370644
CUST02781,Aarav Khurana,Bengaluru,Tier 1,36-45,Female,Influencer,Silver,2023-07-18,Late Night 8-11 PM,9640444929
CUST02782,Namrata Gupta,Delhi,Tier 1,18-25,Male,Influencer,Gold,2023-03-10,Afternoon 10-2 PM,9920951326
CUST02783,Ravi Suri,Mumbai,Tier 1,60+,Female,Referral,Silver,2022-07-03,Afternoon 10-2 PM,9582897778
CUST02784,Faisal Chawla,Bengaluru,Tier 1,36-45,Female,Paid Ads,Gold,2022-04-16,Morning 6-10 AM,9345628495
CUST02785,Ekta Das,Bengaluru,Tier 1,18-25,Female,Paid Ads,None,2021-01-09,Morning 6-10 AM,
CUST02786,Soham Banerjee,Mumbai,Tier 1,26-35,Male,Referral,None,2023-09-29,Morning 6-10 AM,9194048095
CUST02787,Ananya Singh,Hyderabad,Tier 1,18-25,Female,Paid Ads,None,2023-04-14,Morning 6-10 AM,9342514695
CUST02788,Sapna Das,Bengaluru,Tier 1,18-25,Male,Organic,None,2023-08-09,Afternoon 10-2 PM,9506487543
CUST02789,Hansika Kohli,Pune,Tier 2,46-60,Female,Paid Ads,Silver,2023-08-16,Afternoon 10-2 PM,9535174145
CUST02790,Anika Mehta,Pune,Tier 2,46-60,Male,Paid Ads,None,2023-06-30,Evening 4-8 PM,9338288579
CUST02791,Ramesh Khurana,Hyderabad,Tier 1,46-60,Female,Influencer,Platinum,2021-03-17,Evening 4-8 PM,9179332742
CUST02792,Zoya Saxena,Delhi,Tier 1,36-45,Female,Offline,Silver,2021-02-18,Morning 6-10 AM,9407749457
CUST02793,Sagar Mukherjee,Bengaluru,Tier 1,46-60,Male,Organic,Gold,2023-11-29,Morning 6-10 AM,9537181606
CUST02794,Rohit Sen,Lucknow,Tier 2,46-60,Male,Offline,None,2021-02-24,Afternoon 10-2 PM,9486754393
CUST02795,Aarav Krishnan,Bengaluru,Tier 1,46-60,Male,Referral,Platinum,2022-01-04,Evening 4-8 PM,9473644589
CUST02796,Sapna Saxena,Mumbai,Tier 1,18-25,,Paid Ads,Silver,2022-04-28,Evening 4-8 PM,9709804832
CUST02797,Siddharth Anand,Ahmedabad,Tier 2,46-60,Male,Paid Ads,None,2022-02-06,Evening 4-8 PM,9983349385
CUST02798,Vikram Roy,Bengaluru,Tier 1,46-60,Female,Organic,None,2023-09-09,Evening 4-8 PM,9586657401
CUST02799,Pankaj Anand,Hyderabad,Tier 1,18-25,Female,Organic,None,2021-09-12,Afternoon 10-2 PM,9753863724
CUST02800,Ananya Pandey,Bengaluru,Tier 1,18-25,Male,Referral,None,2022-04-14,Afternoon 10-2 PM,9234534905
CUST02801,Sachin Nair,Mumbai,Tier 1,26-35,Male,Paid Ads,None,2022-01-20,Evening 4-8 PM,9382365631
CUST02802,Seema Menon,Bengaluru,Tier 1,46-60,Female,Referral,None,2022-08-30,Morning 6-10 AM,9451819681
CUST02803,Aarav Kamath,Bengaluru,Tier 1,46-60,Female,Organic,None,2023-09-01,Evening 4-8 PM,9877709698
CUST02804,Sarika Mishra,Delhi,Tier 1,60+,Female,Organic,Gold,2021-04-23,Morning 6-10 AM,9286438706
CUST02805,Aryan Sharma,Bengaluru,Tier 1,18-25,,Offline,Silver,2021-04-24,Evening 4-8 PM,9179241696
CUST02806,Aditya Dubey,Bengaluru,Tier 1,26-35,Male,Organic,Silver,2023-11-20,Evening 4-8 PM,9348021562
CUST02807,Mihir Tripathi,Mumbai,Tier 1,36-45,Male,Referral,None,2022-09-13,Afternoon 10-2 PM,9715211889
CUST02808,Nandini Oberoi,Hyderabad,Tier 1,60+,Female,Influencer,Silver,2023-09-07,Evening 4-8 PM,9334130786
CUST02809,Pankaj Suri,Mumbai,Tier 1,26-35,Male,Referral,None,2023-08-13,Late Night 8-11 PM,9543124592
CUST02810,Sandeep Chatterjee,Ahmedabad,Tier 2,36-45,Male,Organic,None,2023-12-23,Late Night 8-11 PM,9122539199
CUST02811,Deepa Jain,Bengaluru,Tier 1,36-45,Male,Organic,None,2021-05-10,Afternoon 10-2 PM,9870714726
CUST02812,Anika Rao,Bengaluru,Tier 1,26-35,Male,Organic,Gold,2022-05-04,Evening 4-8 PM,9771814332
CUST02813,Bhavya Tiwari,Hyderabad,Tier 1,46-60,Male,Organic,None,2022-04-07,Morning 6-10 AM,9865596218
CUST02814,Neha Suri,Delhi,Tier 1,26-35,Male,Referral,None,2023-04-04,Afternoon 10-2 PM,9287695309
CUST02815,Dhruv Malhotra,Bengaluru,Tier 1,26-35,Male,Influencer,None,2021-12-05,Afternoon 10-2 PM,9760244640
CUST02816,Pallavi Kapoor,Bengaluru,Tier 1,26-35,Female,Referral,None,2023-05-30,Morning 6-10 AM,9567084419
CUST02817,Gaurav Gupta,Delhi,Tier 1,26-35,Other,Organic,None,2021-02-19,Afternoon 10-2 PM,9444106950
CUST02818,Tanvi Singh,Delhi,Tier 1,46-60,Male,Paid Ads,None,2021-04-25,Evening 4-8 PM,9850116496
CUST02819,Tanvi Jain,Ahmedabad,Tier 2,26-35,Female,Organic,None,2021-07-20,Afternoon 10-2 PM,
CUST02820,Sapna Malhotra,Pune,Tier 2,26-35,Male,Organic,None,2023-03-24,Evening 4-8 PM,
CUST02821,Ravi Desai,Mumbai,Tier 1,26-35,Female,Organic,None,2022-12-07,Evening 4-8 PM,9625817673
CUST02822,Neha Srivastava,Delhi,Tier 1,26-35,Female,Paid Ads,None,2023-01-06,Evening 4-8 PM,9439138286
CUST02823,Bhavya Khurana,Pune,Tier 2,60+,Female,Organic,Silver,2021-06-24,Afternoon 10-2 PM,9332541812
CUST02824,Sonali Sharma,Lucknow,Tier 2,26-35,Female,Organic,None,2023-08-07,Afternoon 10-2 PM,9272134431
CUST02825,Yash Das,Bengaluru,Tier 1,36-45,Male,Organic,Gold,2021-03-29,Evening 4-8 PM,9134438525
CUST02826,Varun Anand,Pune,Tier 2,18-25,Female,Referral,None,2021-10-13,Late Night 8-11 PM,9283914316
CUST02827,Arjun Krishnan,Pune,Tier 2,26-35,Female,Paid Ads,Gold,2023-06-23,Morning 6-10 AM,9479183230
CUST02828,Rahul Agarwal,Pune,Tier 2,26-35,Male,Paid Ads,None,2023-07-09,Morning 6-10 AM,9247882962
CUST02829,Pallavi Shetty,Delhi,Tier 1,36-45,Male,Referral,None,2023-05-31,Afternoon 10-2 PM,9524729251
CUST02830,Kiran Bhatia,Bengaluru,Tier 1,36-45,Male,Paid Ads,Silver,2021-02-09,Evening 4-8 PM,9186719751
CUST02831,Gaurav Bhatia,Mumbai,Tier 1,26-35,Female,Organic,None,2023-05-30,Morning 6-10 AM,9151170677
CUST02832,Shubham Sharma,Mumbai,Tier 1,60+,Male,Organic,Gold,2023-12-20,Morning 6-10 AM,9304441152
CUST02833,Nandini Rao,Hyderabad,Tier 1,46-60,Female,Organic,None,2022-02-24,Afternoon 10-2 PM,9924118397
CUST02834,Yash Verma,Delhi,Tier 1,46-60,Male,Paid Ads,Platinum,2021-09-11,Afternoon 10-2 PM,9557706606
CUST02835,Yash Chauhan,Hyderabad,Tier 1,36-45,Male,Organic,Gold,2022-06-05,Evening 4-8 PM,9169017556
CUST02836,Sapna Joshi,Jaipur,Tier 2,26-35,Male,Paid Ads,Gold,2022-08-12,Morning 6-10 AM,9693048052
CUST02837,Rekha Srivastava,Mumbai,Tier 1,36-45,Male,Organic,None,2023-04-26,Afternoon 10-2 PM,9103857880
CUST02838,Rahul Joshi,Delhi,Tier 1,18-25,Male,Influencer,None,2023-04-16,Evening 4-8 PM,9546356990
CUST02839,Tanmay Choudhary,Mumbai,Tier 1,26-35,Male,Organic,None,2021-11-24,Morning 6-10 AM,9242978518
CUST02840,Vivek Mehta,Hyderabad,Tier 1,26-35,Female,Organic,None,2023-07-01,Afternoon 10-2 PM,9390998275
CUST02841,Payal Kamath,Pune,Tier 2,36-45,Male,Paid Ads,None,2022-02-11,Late Night 8-11 PM,
CUST02842,Gaurav Mukherjee,Mumbai,Tier 1,36-45,,Paid Ads,Platinum,2022-01-07,Evening 4-8 PM,9692880813
CUST02843,Seema Patel,Delhi,Tier 1,26-35,Other,Organic,Silver,2022-05-03,Afternoon 10-2 PM,9485198850
CUST02844,Vinay Subramaniam,Pune,Tier 2,36-45,Male,Referral,Silver,2023-06-04,Afternoon 10-2 PM,9432321238
CUST02845,Ishaan Kumar,Ahmedabad,Tier 2,36-45,Female,Paid Ads,None,2022-08-28,Evening 4-8 PM,9294397388
CUST02846,Vandana Nayak,Mumbai,Tier 1,26-35,Male,Paid Ads,Silver,2021-06-30,Afternoon 10-2 PM,9582338728
CUST02847,Vivek Shah,Lucknow,Tier 2,18-25,Male,Paid Ads,None,2021-10-20,Afternoon 10-2 PM,9923618273
CUST02848,Farhan Singh,Ahmedabad,Tier 2,60+,Male,Paid Ads,None,2023-01-01,Evening 4-8 PM,9141850036
CUST02849,Farhan Krishnan,Pune,Tier 2,26-35,Female,Organic,Gold,2022-02-25,Morning 6-10 AM,9738997386
CUST02850,Ayesha Sharma,Pune,Tier 2,46-60,Male,Paid Ads,Silver,2021-05-25,Evening 4-8 PM,9720372703
CUST02851,Amrita Bhatia,Ahmedabad,Tier 2,36-45,Male,Offline,None,2023-03-11,Afternoon 10-2 PM,9902837921
CUST02852,Zoya Arora,Bengaluru,Tier 1,36-45,Male,Influencer,Platinum,2021-09-17,Evening 4-8 PM,9452573649
CUST02853,Aryan Nayak,Hyderabad,Tier 1,46-60,Male,Paid Ads,None,2023-11-30,Afternoon 10-2 PM,9256265732
CUST02854,Uma Sethi,Delhi,Tier 1,60+,Female,Referral,None,2021-08-03,Afternoon 10-2 PM,9933161731
CUST02855,Zoya Dubey,Bengaluru,Tier 1,26-35,Male,Referral,None,2021-01-18,Evening 4-8 PM,9633049953
CUST02856,Ekta Kohli,Delhi,Tier 1,60+,Female,Offline,None,2022-09-01,Evening 4-8 PM,9834429782
CUST02857,Keerthi Kapoor,Jaipur,Tier 2,46-60,Male,Organic,None,2023-07-15,Late Night 8-11 PM,9282918778
CUST02858,Ishita Roy,Pune,Tier 2,36-45,Female,Organic,None,2023-07-15,Morning 6-10 AM,9217172257
CUST02859,Anika Naidu,Hyderabad,Tier 1,36-45,,Paid Ads,None,2022-03-05,Late Night 8-11 PM,9772886791
CUST02860,Zara Tripathi,Hyderabad,Tier 1,18-25,Female,Referral,Gold,2023-05-29,Afternoon 10-2 PM,9583655693
CUST02861,Neel Oberoi,Delhi,Tier 1,26-35,Male,Offline,Platinum,2023-02-14,Afternoon 10-2 PM,9984560615
CUST02862,Rajesh Oberoi,Mumbai,Tier 1,18-25,Female,Referral,None,2023-06-26,Morning 6-10 AM,9837347417
CUST02863,Suresh Roy,Ahmedabad,Tier 2,18-25,Female,Referral,None,2021-02-22,Morning 6-10 AM,
CUST02864,Namrata Roy,Delhi,Tier 1,36-45,Male,Organic,Gold,2022-10-21,Evening 4-8 PM,9303034274
CUST02865,Amrita Arora,Bengaluru,Tier 1,26-35,Female,Paid Ads,Gold,2022-01-19,Evening 4-8 PM,9248439029
CUST02866,Nandini Naidu,Jaipur,Tier 2,26-35,Male,Paid Ads,None,2022-11-09,Morning 6-10 AM,9583710292
CUST02867,Bhuvan Anand,Mumbai,Tier 1,18-25,Male,Organic,Silver,2023-09-25,Morning 6-10 AM,9757531815
CUST02868,Ananya Kohli,Bengaluru,Tier 1,26-35,Male,Paid Ads,None,2021-03-27,Evening 4-8 PM,9143974575
CUST02869,Swati Kapoor,Bengaluru,Tier 1,18-25,Male,Paid Ads,None,2023-01-09,Late Night 8-11 PM,9958129549
CUST02870,Kiran Joshi,Bengaluru,Tier 1,36-45,Male,Referral,Platinum,2021-10-30,Morning 6-10 AM,9943634153
CUST02871,Shubham Chatterjee,Mumbai,Tier 1,18-25,Female,Organic,None,2021-11-03,Morning 6-10 AM,9354321433
CUST02872,Girish Verma,Hyderabad,Tier 1,26-35,Male,Paid Ads,None,2022-05-24,Evening 4-8 PM,9498335005
CUST02873,Rohit Kohli,Bengaluru,Tier 1,26-35,Male,Paid Ads,Silver,2023-05-28,Evening 4-8 PM,9924805885
CUST02874,Mihir Ghosh,Delhi,Tier 1,46-60,Male,Referral,None,2022-01-28,Afternoon 10-2 PM,9382236203
CUST02875,Shreya Patel,Hyderabad,Tier 1,18-25,Male,Referral,None,2023-02-12,Morning 6-10 AM,9996731314
CUST02876,Siddharth Krishnan,Mumbai,Tier 1,46-60,Male,Offline,None,2021-05-08,Morning 6-10 AM,9462021397
CUST02877,Seema Joshi,Hyderabad,Tier 1,26-35,Female,Paid Ads,Silver,2023-08-05,Late Night 8-11 PM,9465888604
CUST02878,Kunal Patel,Hyderabad,Tier 1,18-25,Female,Organic,None,2021-03-09,Morning 6-10 AM,9275653186
CUST02879,Sanjay Kumar,Jaipur,Tier 2,36-45,Female,Organic,None,2022-04-19,Morning 6-10 AM,9177919413
CUST02880,Kiran Khurana,Pune,Tier 2,46-60,Female,Referral,Gold,2022-11-22,Morning 6-10 AM,9271385746
CUST02881,Shubham Patel,Mumbai,Tier 1,46-60,Female,Organic,None,2022-04-23,Morning 6-10 AM,9400355946
CUST02882,Aryan Chatterjee,Mumbai,Tier 1,26-35,Female,Paid Ads,None,2023-07-01,Afternoon 10-2 PM,9256007541
CUST02883,Manish Rao,Mumbai,Tier 1,26-35,Female,Influencer,None,2021-02-22,Evening 4-8 PM,9279756224
CUST02884,Zoya Bajaj,Delhi,Tier 1,18-25,Male,Paid Ads,None,2023-10-28,Afternoon 10-2 PM,9390717460
CUST02885,Aditi Kamath,Delhi,Tier 1,36-45,Female,Influencer,Gold,2022-06-28,Evening 4-8 PM,9376026407
CUST02886,Rohit Kumar,Jaipur,Tier 2,26-35,Male,Paid Ads,None,2023-08-20,Evening 4-8 PM,9380108347
CUST02887,Aarav Naidu,Mumbai,Tier 1,36-45,Female,Paid Ads,None,2023-07-28,Afternoon 10-2 PM,
CUST02888,Kabir Subramaniam,Delhi,Tier 1,36-45,Male,Paid Ads,Silver,2022-09-20,Late Night 8-11 PM,9954231871
CUST02889,Varun Nayak,Delhi,Tier 1,60+,Female,Referral,Gold,2023-02-13,Morning 6-10 AM,9101406394
CUST02890,Uday Gupta,Bengaluru,Tier 1,36-45,Female,Organic,None,2023-03-26,Afternoon 10-2 PM,
CUST02891,Omkar Shetty,Mumbai,Tier 1,60+,Male,Paid Ads,None,2023-01-24,Afternoon 10-2 PM,9725597750
CUST02892,Harini Krishnan,Delhi,Tier 1,26-35,Female,Organic,Gold,2023-01-10,Afternoon 10-2 PM,9836235707
CUST02893,Seema Nayak,Bengaluru,Tier 1,18-25,Female,Organic,None,2022-06-20,Evening 4-8 PM,9102966829
CUST02894,Harini Chauhan,Jaipur,Tier 2,18-25,Male,Referral,None,2021-07-30,Afternoon 10-2 PM,
CUST02895,Farhan Srivastava,Delhi,Tier 1,46-60,Male,Organic,Platinum,2022-04-06,Morning 6-10 AM,9500495059
CUST02896,Bhuvan Roy,Pune,Tier 2,26-35,Male,Influencer,Platinum,2021-04-20,Afternoon 10-2 PM,
CUST02897,Zoya Sharma,Mumbai,Tier 1,18-25,Male,Influencer,Silver,2023-01-12,Afternoon 10-2 PM,9499672481
CUST02898,Rohan Suri,Mumbai,Tier 1,26-35,Male,Referral,None,2022-04-16,Late Night 8-11 PM,9135188788
CUST02899,Mihir Kumar,Mumbai,Tier 1,36-45,Female,Paid Ads,Gold,2023-08-28,Evening 4-8 PM,9843908480
CUST02900,Rekha Chawla,Hyderabad,Tier 1,26-35,Female,Paid Ads,None,2023-07-14,Evening 4-8 PM,9916133954
CUST02901,Kavya Roy,Mumbai,Tier 1,36-45,Female,Referral,Silver,2021-12-06,Morning 6-10 AM,9405171866
CUST02902,Tanmay Menon,Mumbai,Tier 1,26-35,Male,Referral,Silver,2023-01-21,Evening 4-8 PM,9301492166
CUST02903,Ekta Choudhary,Bengaluru,Tier 1,26-35,Male,Paid Ads,Gold,2023-07-06,Evening 4-8 PM,9825913488
CUST02904,Aarav Shetty,Jaipur,Tier 2,36-45,Male,Referral,Platinum,2023-07-27,Evening 4-8 PM,9958927485
CUST02905,Rajan Bhatia,Bengaluru,Tier 1,36-45,Male,Organic,Platinum,2021-03-13,Morning 6-10 AM,9979917815
CUST02906,Urvi Mishra,Pune,Tier 2,26-35,Female,Referral,Platinum,2022-06-28,Afternoon 10-2 PM,9720149055
CUST02907,Mohan Kumar,Delhi,Tier 1,26-35,Female,Paid Ads,Silver,2021-08-12,Late Night 8-11 PM,9842465031
CUST02908,Payal Jain,Lucknow,Tier 2,26-35,Female,Organic,None,2023-04-21,Afternoon 10-2 PM,9754647581
CUST02909,Uma Chatterjee,Delhi,Tier 1,36-45,Female,Organic,Silver,2023-04-24,Afternoon 10-2 PM,9156173148
CUST02910,Sonali Srivastava,Pune,Tier 2,36-45,Female,Referral,None,2021-01-18,Evening 4-8 PM,
CUST02911,Keerthi Kamath,Mumbai,Tier 1,26-35,Male,Referral,Silver,2021-10-02,Late Night 8-11 PM,9418371648
CUST02912,Kiran Hegde,Delhi,Tier 1,36-45,Female,Offline,None,2021-07-28,Late Night 8-11 PM,9168974724
CUST02913,Priya Chauhan,Ahmedabad,Tier 2,60+,Male,Referral,None,2022-09-17,Morning 6-10 AM,9726930586
CUST02914,Sonali Joshi,Bengaluru,Tier 1,26-35,Female,Organic,Silver,2022-01-05,Afternoon 10-2 PM,9591785784
CUST02915,Rohit Agarwal,Mumbai,Tier 1,18-25,Male,Influencer,Platinum,2022-01-06,Evening 4-8 PM,9559408494
CUST02916,Urvi Jain,Hyderabad,Tier 1,36-45,Male,Offline,Gold,2023-08-22,Afternoon 10-2 PM,9650530039
CUST02917,Soham Yadav,Bengaluru,Tier 1,26-35,Male,Organic,None,2021-10-06,Morning 6-10 AM,9842944200
CUST02918,Shubham Krishnan,Lucknow,Tier 2,46-60,,Offline,Platinum,2023-07-19,Afternoon 10-2 PM,9849787654
CUST02919,Pallavi Roy,Delhi,Tier 1,46-60,Male,Organic,None,2022-07-25,Morning 6-10 AM,9945706949
CUST02920,Dhruv Malhotra,Bengaluru,Tier 1,26-35,Female,Paid Ads,None,2021-05-24,Morning 6-10 AM,9962555525
CUST02921,Rashmi Iyer,Bengaluru,Tier 1,36-45,Male,Influencer,Silver,2023-08-12,Late Night 8-11 PM,9758514183
CUST02922,Anika Gowda,Bengaluru,Tier 1,26-35,Male,Paid Ads,Platinum,2021-09-25,Morning 6-10 AM,9359064321
CUST02923,Namrata Shetty,Bengaluru,Tier 1,26-35,Female,Influencer,Silver,2023-10-05,Late Night 8-11 PM,9796536499
CUST02924,Rajan Dubey,Mumbai,Tier 1,46-60,Male,Organic,Silver,2021-08-04,Morning 6-10 AM,
CUST02925,Aditi Rathore,Delhi,Tier 1,36-45,Male,Influencer,None,2021-04-08,Afternoon 10-2 PM,9442469902
CUST02926,Rajan Banerjee,Hyderabad,Tier 1,36-45,Male,Paid Ads,Gold,2022-12-26,Afternoon 10-2 PM,9418312682
CUST02927,Anika Reddy,Mumbai,Tier 1,36-45,Female,Paid Ads,None,2021-06-05,Morning 6-10 AM,9661901527
CUST02928,Sanjay Pandey,Hyderabad,Tier 1,36-45,Female,Paid Ads,Gold,2022-07-13,Late Night 8-11 PM,9750387595
CUST02929,Rajesh Kumar,Delhi,Tier 1,36-45,Female,Offline,Platinum,2022-08-10,Evening 4-8 PM,
CUST02930,Nisha Singh,Mumbai,Tier 1,36-45,Female,Organic,Silver,2023-08-01,Evening 4-8 PM,9279945186
CUST02931,Kiran Verma,Mumbai,Tier 1,26-35,,Paid Ads,Silver,2022-08-24,Afternoon 10-2 PM,9904202650
CUST02932,Sapna Iyer,Delhi,Tier 1,26-35,Female,Referral,Silver,2023-08-24,Morning 6-10 AM,9506646474
CUST02933,Tanmay Malhotra,Lucknow,Tier 2,18-25,Male,Influencer,None,2022-04-09,Afternoon 10-2 PM,9185892425
CUST02934,Aarav Tiwari,Jaipur,Tier 2,26-35,Female,Influencer,None,2022-12-12,Morning 6-10 AM,9783553361
CUST02935,Tanvi Malhotra,Hyderabad,Tier 1,26-35,Male,Organic,Platinum,2023-07-17,Evening 4-8 PM,9139245989
CUST02936,Rekha Menon,Mumbai,Tier 1,26-35,Male,Referral,None,2021-09-15,Morning 6-10 AM,9782930253
CUST02937,Ishaan Reddy,Hyderabad,Tier 1,36-45,Female,Influencer,Gold,2021-02-16,Late Night 8-11 PM,9373346482
CUST02938,Uma Rao,Mumbai,Tier 1,26-35,Male,Influencer,None,2022-04-02,Afternoon 10-2 PM,9591938431
CUST02939,Rahul Joshi,Hyderabad,Tier 1,18-25,Male,Paid Ads,Gold,2021-05-22,Evening 4-8 PM,9784651936
CUST02940,Priya Mishra,Pune,Tier 2,46-60,Male,Paid Ads,None,2022-12-05,Evening 4-8 PM,
CUST02941,Prachi Desai,Lucknow,Tier 2,36-45,Female,Referral,Gold,2022-04-13,Afternoon 10-2 PM,9769585048
CUST02942,Omkar Reddy,Ahmedabad,Tier 2,26-35,Female,Paid Ads,Silver,2023-06-16,Afternoon 10-2 PM,9554451147
CUST02943,Nikhil Oberoi,Ahmedabad,Tier 2,36-45,Female,Referral,None,2022-07-26,Afternoon 10-2 PM,9134116806
CUST02944,Anika Chawla,Delhi,Tier 1,36-45,Male,Organic,Gold,2021-04-07,Morning 6-10 AM,9718390067
CUST02945,Omkar Nair,Delhi,Tier 1,26-35,Female,Paid Ads,Silver,2023-02-09,Evening 4-8 PM,9482095014
CUST02946,Faisal Mehta,Delhi,Tier 1,26-35,Female,Referral,None,2021-02-04,Morning 6-10 AM,9334569285
CUST02947,Prachi Shetty,Mumbai,Tier 1,36-45,Male,Paid Ads,Platinum,2023-07-11,Morning 6-10 AM,9594788077
CUST02948,Ramesh Roy,Mumbai,Tier 1,26-35,Male,Referral,Gold,2022-08-29,Afternoon 10-2 PM,9710256839
CUST02949,Zara Sen,Bengaluru,Tier 1,60+,Male,Paid Ads,None,2022-05-07,Evening 4-8 PM,9704672358
CUST02950,Deepa Shukla,Hyderabad,Tier 1,18-25,Male,Influencer,None,2022-08-10,Late Night 8-11 PM,9770300117
CUST02951,Kiran Anand,Bengaluru,Tier 1,26-35,Female,Referral,None,2021-05-07,Afternoon 10-2 PM,9930689754
CUST02952,Urvi Reddy,Delhi,Tier 1,36-45,Male,Referral,None,2021-05-18,Morning 6-10 AM,9199354801
CUST02953,Sanika Rathore,Bengaluru,Tier 1,26-35,Male,Organic,None,2021-03-24,Evening 4-8 PM,9608507254
CUST02954,Faisal Krishnan,Hyderabad,Tier 1,26-35,Male,Paid Ads,Gold,2021-10-17,Evening 4-8 PM,
CUST02955,Sandeep Oberoi,Ahmedabad,Tier 2,46-60,Male,Offline,None,2022-08-06,Evening 4-8 PM,9891116453
CUST02956,Aditya Pillai,Hyderabad,Tier 1,60+,Male,Organic,None,2021-02-15,Evening 4-8 PM,9956005151
CUST02957,Vivek Subramaniam,Hyderabad,Tier 1,18-25,Female,Referral,None,2022-10-12,Afternoon 10-2 PM,
CUST02958,Tanvi Arora,Mumbai,Tier 1,46-60,Male,Influencer,Gold,2021-11-12,Evening 4-8 PM,9192711040
CUST02959,Bhuvan Singh,Delhi,Tier 1,60+,Female,Organic,Gold,2022-04-23,Morning 6-10 AM,9493944883
CUST02960,Meera Menon,Delhi,Tier 1,36-45,Female,Paid Ads,Gold,2023-08-04,Morning 6-10 AM,9299328885
CUST02961,Rahul Hegde,Delhi,Tier 1,18-25,Female,Organic,None,2021-06-26,Evening 4-8 PM,9639556123
CUST02962,Neel Patel,Mumbai,Tier 1,18-25,Female,Paid Ads,None,2023-12-13,Morning 6-10 AM,
